_mean,_sum,id,2000,2005,2010,2015,2020,2024,2028,2038,.geo
1.161609568,110.352909,307,74.26434428,81.99383688,90.52782128,99.95002964,110.352909,119.4495377,139.9541713,163.9786178,"{""type"":""Polygon"",""coordinates"":[[[-68.3129510594202,12.204177643547174],[-68.31245606659076,12.203863799728966],[-68.3123222429482,12.203776671599263],[-68.31227766539244,12.203733090920323],[-68.31226874988133,12.203693839775266],[-68.31223754559237,12.203672016469193],[-68.31217959477019,12.203632851395964],[-68.31206815088191,12.203541307388022],[-68.31198336255268,12.203484628580783],[-68.31192541173134,12.203454105572701],[-68.31183179886649,12.203384438418595],[-68.31170689073956,12.203271047827345],[-68.31155086930039,12.203179545148366],[-68.31149737623586,12.203048813363369],[-68.31136801035598,12.202887567950869],[-68.31128777076007,12.202857024503924],[-68.31122090443044,12.202839596221358],[-68.3111451225905,12.202669668022741],[-68.31106033426579,12.202560645223647],[-68.31096672140562,12.202416824085866],[-68.31077494695701,12.202229465200212],[-68.31069916511903,12.202120442457543],[-68.31058326348513,12.201972321859932],[-68.31050739067341,12.201819754151844],[-68.31039148904081,12.201667189923285],[-68.31030679169442,12.201580068629818],[-68.31023546761357,12.201536431747511],[-68.31017742582348,12.201248791524224],[-68.31005706643812,12.201183431193959],[-68.31004369317314,12.201144226793769],[-68.31000803113322,12.201139815285218],[-68.30990986954926,12.20108755418746],[-68.30986529199973,12.201104960738082],[-68.30981625669538,12.201074513105983],[-68.30983408771512,12.201039600948528],[-68.30978505241087,12.201009071050503],[-68.30953086940741,12.200847863180254],[-68.30948183410403,12.20083914314531],[-68.30941496778148,12.200791181905117],[-68.3092009045765,12.200682239884108],[-68.30907162968862,12.20065606340728],[-68.3090404254055,12.200612513824476],[-68.30903596765077,12.200551492001944],[-68.30895117933657,12.200529711439325],[-68.30891105954427,12.200512259381952],[-68.3089066017896,12.200477409211995],[-68.30877286914934,12.200394573080203],[-68.30879070016798,12.200303038763352],[-68.30876841139468,12.200276928887078],[-68.30875503813071,12.200237642801474],[-68.30875058037606,12.200198430849222],[-68.30871482736431,12.200172284670394],[-68.30866579206332,12.200154840918243],[-68.30856772146178,12.20011559151599],[-68.30856326370719,12.200085103450728],[-68.30835365826766,12.199875876311172],[-68.3082600454225,12.199889006753398],[-68.30809501753151,12.199766976848268],[-68.3078185457818,12.199732080973108],[-68.30752433399402,12.199535984613359],[-68.30726123551666,12.199357259008156],[-68.30726123551666,12.199309361101912],[-68.30723448899118,12.199265767266036],[-68.30717198945736,12.199217836836539],[-68.3071363274236,12.199169889407859],[-68.30690889098571,12.198991132208436],[-68.3068464824277,12.198947571279772],[-68.30677961611582,12.19893014416175],[-68.30672166531241,12.198890899845768],[-68.3066681722633,12.198864778026534],[-68.30660567273165,12.198838574608986],[-68.30657892620727,12.198812428311593],[-68.30655217968292,12.19879500561835],[-68.30650760214245,12.19878196105431],[-68.30646302460208,12.198747107524316],[-68.30640061604579,12.198707826253877],[-68.30635603850575,12.198699143489895],[-68.30628016571337,12.198668631731639],[-68.30625341918953,12.198642485509657],[-68.30623113041969,12.198612014586077],[-68.30619546838801,12.198616326709995],[-68.30614197534065,12.198642464040311],[-68.3060483625082,12.198537908186315],[-68.30592345442452,12.198446335437573],[-68.30578080630103,12.198380957169956],[-68.30555782763606,12.198311283071638],[-68.30546421480703,12.198271989419442],[-68.30541063078755,12.198219689866207],[-68.30533484897423,12.198184824013243],[-68.30531256020568,12.19815871508218],[-68.30522340513177,12.198141267272604],[-68.30519220085601,12.19814125462097],[-68.30516991208766,12.198102060510191],[-68.3051297923047,12.198075885605082],[-68.30512533455105,12.198058483899672],[-68.30512087679739,12.19803227644167],[-68.30509849705457,12.198014883558727],[-68.30506283502542,12.19803228074486],[-68.30496922219932,12.198027963334201],[-68.30479082108133,12.19791026983112],[-68.30476407456,12.197905932522042],[-68.30468829274977,12.197857981669593],[-68.30468383499624,12.197827494908362],[-68.30463925746099,12.197792559618279],[-68.3046035954329,12.197753336803563],[-68.30450543388147,12.197692354981946],[-68.30439844779833,12.197613859752241],[-68.30437615903111,12.197579027691358],[-68.30432266598989,12.197583355891174],[-68.30424688418181,12.197552852038207],[-68.30420221567324,12.197426478668062],[-68.3041353493725,12.197387243414823],[-68.30408631408545,12.197365438619425],[-68.30401053227853,12.197382913293977],[-68.30400161677184,12.197378559748843],[-68.30101401258217,12.202438633030546],[-68.30425579968862,12.207925795991958],[-68.31073928491556,12.207925746600317],[-68.3129510594202,12.204177643547174]]]}"
0.016663273,2.232878581,277,1.502663275,1.659061676,1.831738148,2.022386925,2.232878581,2.416939585,2.831829939,3.317940113,"{""type"":""Polygon"",""coordinates"":[[[-68.32370189568576,12.240846080200585],[-68.32046010499951,12.23535963811238],[-68.31398107394962,12.235359612871088],[-68.31073928491556,12.240846086573196],[-68.31398107394962,12.24633672549844],[-68.32046010499951,12.246336730949647],[-68.32370189568576,12.240846080200585]]]}"
0.284392743,35.83348556,249,24.11490855,26.6248076,29.39593896,32.4554919,35.83348556,38.78731718,45.44552403,53.24667456,"{""type"":""Polygon"",""coordinates"":[[[-68.33342717958746,12.24633673454697],[-68.33018547849761,12.240846054373026],[-68.32370189568576,12.240846080200585],[-68.32046010499951,12.246336730949647],[-68.32370189568576,12.251822887115672],[-68.33018547849761,12.251822923846932],[-68.33342717958746,12.24633673454697]]]}"
3.328443219,419.3838456,Rincon,282.2333057,311.6083748,344.0408247,379.8488701,419.3838456,453.9545619,531.880121,623.1823333,"{""type"":""Polygon"",""coordinates"":[[[-68.33342717958746,12.235359598831591],[-68.33018547849761,12.229873079511087],[-68.32370189568576,12.229873085511358],[-68.32046010499951,12.23535963811238],[-68.32370189568576,12.240846080200585],[-68.33018547849761,12.240846054373026],[-68.33342717958746,12.235359598831591]]]}"
0.205297402,17.65557655,252,11.88169689,13.11835344,14.48372221,15.99119965,17.65557655,19.11096386,22.39154009,26.235258,"{""type"":""Polygon"",""coordinates"":[[[-68.33339597526722,12.213465078438519],[-68.33312396093199,12.213343042493426],[-68.3328474888396,12.21328633322652],[-68.33189325530627,12.21324713202735],[-68.33150533923425,12.213242760601823],[-68.33039499319354,12.212881039622028],[-68.33033258456052,12.212798284715955],[-68.33015418320666,12.212750289138095],[-68.32991792195628,12.212680582312982],[-68.32966819645537,12.21251057414325],[-68.32948533734704,12.212480075726111],[-68.329048385961,12.212323251632291],[-68.32887444237583,12.212231663874013],[-68.32865601217473,12.21192222803604],[-68.3275010886753,12.211399292301113],[-68.32635953850975,12.211211829811827],[-68.32562373540513,12.211068072352333],[-68.32509762892224,12.211028798103076],[-68.32476320606327,12.211037540175932],[-68.32435291034285,12.211068035054431],[-68.3241076426609,12.21117703619445],[-68.32387138147288,12.211255414538389],[-68.32333181078327,12.211237995505623],[-68.32309100087107,12.211194418680677],[-68.32299293019359,12.211224966043797],[-68.32262730306147,12.211107255655648],[-68.32222146513996,12.211024435162955],[-68.32195836645128,12.210880659925966],[-68.32046010499951,12.213412775569362],[-68.32370189568576,12.21889962266399],[-68.33018547849761,12.21889963637266],[-68.33339597526722,12.213465078438519]]]}"
0.02319545,3.038604015,221,2.044893395,2.257727542,2.492713638,2.752157275,3.038604015,3.289082707,3.853684609,4.515205723,"{""type"":""Polygon"",""coordinates"":[[[-68.34315246707452,12.262794966517182],[-68.33991076488117,12.25730905752349],[-68.33342717958746,12.257309035315483],[-68.33018547849761,12.26279495739745],[-68.33342717958746,12.268280863402582],[-68.33991076488117,12.268280865284712],[-68.34315246707452,12.262794966517182]]]}"
2.57012485,344.3967299,Kaya Rincon,231.7691264,255.8918433,282.5252719,311.9307291,344.3967299,372.7860962,436.7783268,511.755424,"{""type"":""Polygon"",""coordinates"":[[[-68.34315246707452,12.240846061694123],[-68.33991076488117,12.235359661180732],[-68.33342717958746,12.235359598831591],[-68.33018547849761,12.240846054373026],[-68.33342717958746,12.24633673454697],[-68.33991076488117,12.246336694611063],[-68.34315246707452,12.240846061694123]]]}"
0.564919296,71.1798313,Subi Rincon,47.90198596,52.88766313,58.39225359,64.46976625,71.1798313,77.04733854,90.27323698,105.769485,"{""type"":""Polygon"",""coordinates"":[[[-68.34315246707452,12.22987304457711],[-68.33991076488117,12.224386440713033],[-68.33342717958746,12.224386440723814],[-68.33018547849761,12.229873079511087],[-68.33342717958746,12.235359598831591],[-68.33991076488117,12.235359661180732],[-68.34315246707452,12.22987304457711]]]}"
0.015504263,1.736477447,136,1.168599542,1.290228321,1.424516321,1.572781124,1.736477447,1.879619034,2.202273274,2.580314141,"{""type"":""Polygon"",""coordinates"":[[[-68.37232843377893,12.301198004334362],[-68.36908663894904,12.295708418490165],[-68.36260314048205,12.295708408607828],[-68.35971805795306,12.300592367954655],[-68.35978492439958,12.30064898040882],[-68.36017293174018,12.30111521155179],[-68.36046723508198,12.301681575967791],[-68.3607391586344,12.301807863545623],[-68.36082840487246,12.302017045176719],[-68.36118957466468,12.30254856046056],[-68.36143484261525,12.30261826031995],[-68.36189854096452,12.302892733193158],[-68.36256292963789,12.303136726884409],[-68.36276361995982,12.3036638987049],[-68.36307575436443,12.303868585078718],[-68.36339234653347,12.303842484803136],[-68.36352171264423,12.304029852319307],[-68.36343692416655,12.304195413264434],[-68.36481928567645,12.304626688630911],[-68.36503780705675,12.304482882821643],[-68.36526515298952,12.304596181721475],[-68.36588050628897,12.305524175290726],[-68.36592963266133,12.305545950792414],[-68.36597421029555,12.305541556050777],[-68.36604999227373,12.30552416270109],[-68.36609902767141,12.305528541981209],[-68.36616589412282,12.30557642339994],[-68.36620155623025,12.30566359259265],[-68.36623730931247,12.30572456267877],[-68.36629526023708,12.305755060904287],[-68.36637104221549,12.305755056214473],[-68.36646911301112,12.305763732367598],[-68.3665360704375,12.30578121172331],[-68.36657173254505,12.30580731446698],[-68.36659847912573,12.30583787283949],[-68.3666163101795,12.305859618618399],[-68.36664305676017,12.305868338002504],[-68.36666088781396,12.305855306192358],[-68.36667871886775,12.305837824166568],[-68.3667812474271,12.305772450914946],[-68.36691952906892,12.305715881409295],[-68.36699531104772,12.305698405267309],[-68.36707555078999,12.305711459801612],[-68.36712913492632,12.305755030383498],[-68.36717371256096,12.305846562447325],[-68.36720045914174,12.305929369845064],[-68.36720491690521,12.30596418606635],[-68.36722720572254,12.305985970399549],[-68.36726732559374,12.305990355010003],[-68.36732527651886,12.305964153994672],[-68.3673787696805,12.305951100345942],[-68.36744572710737,12.305959843954763],[-68.3675304246134,12.306012082623347],[-68.36757946001165,12.306068710914175],[-68.36760174882906,12.306116702299406],[-68.36763295317341,12.306186362654042],[-68.36769090409867,12.306234249978015],[-68.36781135468752,12.306277821379847],[-68.36788267890331,12.306295249284103],[-68.36791388324774,12.306290903606197],[-68.36812348910664,12.306225553830462],[-68.36816360897811,12.306212549355601],[-68.36819481332259,12.306177628646957],[-68.36823939095758,12.30610359511322],[-68.36825722201156,12.306073091649486],[-68.36831071517358,12.306038280882634],[-68.36839104589139,12.305994643077844],[-68.3684044191819,12.305981572524939],[-68.3683999614184,12.305951123940721],[-68.36839104589139,12.305920636899295],[-68.36832408846409,12.305772452279514],[-68.36831071517358,12.305698413308733],[-68.36831963070057,12.30561566622337],[-68.36833309496585,12.30558949971894],[-68.36834646825636,12.305576429195417],[-68.36835538378337,12.305537195644188],[-68.36835538378337,12.305471843049355],[-68.36836875707388,12.305371663275688],[-68.3684044191819,12.30527151101782],[-68.36847128563448,12.305179951521334],[-68.36854260985058,12.305123372986023],[-68.36857381419516,12.305105923595422],[-68.36860056077622,12.305075414718628],[-68.36862730735727,12.305031884806139],[-68.3686541449131,12.304949052096568],[-68.36867643373066,12.304922955005253],[-68.36871209583876,12.304909911828993],[-68.36875221571039,12.304922949128443],[-68.36877450452795,12.304962121985437],[-68.36882799769013,12.305084140433014],[-68.36883691321717,12.305114627241121],[-68.36885028650772,12.30514952032448],[-68.36889040637936,12.30528015941956],[-68.368921610724,12.30540651882893],[-68.368921610724,12.305484975106694],[-68.36891715296048,12.305580781961057],[-68.36889932190641,12.30565051369724],[-68.36889040637936,12.305724525395881],[-68.36889040637936,12.305789878342903],[-68.36889486414289,12.305833512923225],[-68.36891269519695,12.305890119226804],[-68.36893052625105,12.305977218186143],[-68.36894399051637,12.306012119149331],[-68.36896627933396,12.306029535661105],[-68.3690376035503,12.306046963152895],[-68.36910892776666,12.30606875850737],[-68.36919362527362,12.306103608020312],[-68.36925612493778,12.306094923677739],[-68.36930516033658,12.306103587943687],[-68.36936311126247,12.306147189724573],[-68.36938540008012,12.306168974152921],[-68.37232843377893,12.301198004334362]]]}"
0.462746718,54.60411275,143,36.74700255,40.57166009,44.79439106,49.45662726,54.60411275,59.10524771,69.25121794,81.13883915,"{""type"":""Polygon"",""coordinates"":[[[-68.37232843377893,12.224386380002313],[-68.37003641550632,12.220507736608893],[-68.3697421121377,12.220507802762635],[-68.36922928738184,12.220642854590208],[-68.36889932190641,12.220655968450806],[-68.36873438465632,12.220564457373353],[-68.36844008128993,12.220581896179898],[-68.36800303851754,12.220555674522862],[-68.36760174882906,12.220564416995398],[-68.36725395230334,12.22058619362626],[-68.36679016295399,12.220468515530877],[-68.36637995774235,12.2204337061813],[-68.36608565438114,12.220398854252776],[-68.36576460444019,12.220368312509661],[-68.3656531603549,12.220377036660757],[-68.36550596318776,12.220372699037892],[-68.36537668804917,12.220320344257686],[-68.36507346916382,12.220346516297392],[-68.36495301857774,12.220346513880845],[-68.36483265896658,12.220355247101178],[-68.36473013040901,12.220346504754225],[-68.36455172889961,12.22035088687178],[-68.36432874975701,12.220390064493758],[-68.36418164356651,12.22039009755965],[-68.36410586158969,12.220403146981914],[-68.36391408679143,12.2203944915999],[-68.36382938928814,12.220390093989026],[-68.36370002317695,12.220372643942069],[-68.36357074804069,12.220342191384601],[-68.36343246640324,12.220333478878878],[-68.36319174718486,12.220311666702175],[-68.36294202146578,12.220329132946254],[-68.36268783798417,12.22028982953273],[-68.36236678805444,12.220281186161035],[-68.36213043562752,12.220294232077174],[-68.36190299872773,12.22026371018212],[-68.36180047017352,12.220259330687796],[-68.35936134593126,12.224386410377706],[-68.36260314048205,12.2298730697841],[-68.36908663894904,12.229873040564183],[-68.37232843377893,12.224386380002313]]]}"
0.024049984,3.054348025,116,2.055488662,2.269425573,2.50562921,2.76641711,3.054348025,3.30612453,3.87365182,4.538600494,"{""type"":""Polygon"",""coordinates"":[[[-68.38204926959995,12.22987311030854],[-68.37880747476574,12.22438640345824],[-68.37232843377893,12.224386380002313],[-68.36908663894904,12.229873040564183],[-68.37232843377895,12.235359580777505],[-68.37880747476574,12.235359583133658],[-68.38204926959995,12.22987311030854]]]}"
0.748865993,32.20123769,117,21.67050986,23.92599393,26.41623059,29.16565309,32.20123769,34.85565527,40.83895548,47.84934529,"{""type"":""Polygon"",""coordinates"":[[[-68.38108166198691,12.220542668361443],[-68.38036368912928,12.220468567628341],[-68.38014070997602,12.220429286373717],[-68.3795521032343,12.220342156588433],[-68.37935596163665,12.220333485596623],[-68.37903936944721,12.220294268687748],[-68.3788208480565,12.22029422047645],[-68.37867374185795,12.220285534593062],[-68.37826790342118,12.220224505716196],[-68.37816091709482,12.220237555217404],[-68.37806730405921,12.220281181759455],[-68.37789781806762,12.220276754007728],[-68.37778637397757,12.220228829853825],[-68.37763917680391,12.220159116382918],[-68.37726463368631,12.220228867357017],[-68.37697478807706,12.220259366122942],[-68.37677409773993,12.220307304274646],[-68.37660470272277,12.22039445306712],[-68.3762836527681,12.220546982905828],[-68.37603392703112,12.220599298096792],[-68.3758109478758,12.220625478996652],[-68.37573516589443,12.220664637281606],[-68.37564155285858,12.220708262153776],[-68.37557905319326,12.220738710354642],[-68.37551664450271,12.220751790760174],[-68.3754319469941,12.220777947976314],[-68.37532941843105,12.220777938655068],[-68.37520451007519,12.220769259033371],[-68.37505294611242,12.220721337135162],[-68.37491912222936,12.220699491848219],[-68.3748923756477,12.220647231442365],[-68.37491466446575,12.220586228950499],[-68.37492803775659,12.220546975903828],[-68.37497707315629,12.220499036768661],[-68.37497707315629,12.22042928923076],[-68.3748879178841,12.22036392307838],[-68.37487900235688,12.220320371752749],[-68.37483442472077,12.220333432137295],[-68.37479876261192,12.220394490535158],[-68.37474972721219,12.220451158285131],[-68.37471852286694,12.22055573185583],[-68.37457132569308,12.220555682057054],[-68.37456686792946,12.220651579497002],[-68.374392924174,12.220638548468152],[-68.37407187421957,12.220564456014934],[-68.37377757084688,12.22053389483145],[-68.37333616127555,12.220499090580855],[-68.37292595604978,12.220512135153598],[-68.37246216668662,12.220542605263846],[-68.3719806372445,12.220520812046955],[-68.3717041649277,12.220564421828733],[-68.37127157991138,12.22059926025968],[-68.37090595232401,12.220529577603322],[-68.37037083874735,12.220507749759953],[-68.37003641550632,12.220507736608893],[-68.37232843377893,12.224386380002313],[-68.37880747476574,12.22438640345824],[-68.38108166198691,12.220542668361443]]]}"
1.47785807,171.4315361,89,115.3685094,127.3761565,140.6335692,155.270824,171.4315361,185.5630079,217.416639,254.7382447,"{""type"":""Polygon"",""coordinates"":[[[-68.391774562648,12.224386440791545],[-68.38970552371863,12.22088253566015],[-68.38968323490252,12.220882603128802],[-68.38777476637337,12.220882576904886],[-68.38542033951391,12.220686463236122],[-68.38447947850364,12.220795369450864],[-68.38355199077685,12.220647197477833],[-68.38258884093591,12.220703868958985],[-68.3813937964102,12.22057311811154],[-68.38108166198691,12.220542668361443],[-68.37880747476574,12.22438640345824],[-68.38204926959995,12.22987311030854],[-68.38853276808426,12.229873073557767],[-68.391774562648,12.224386440791545]]]}"
0.265606146,18.06121793,55,12.15468191,13.41975096,14.81648942,16.35860154,18.06121793,19.55004314,22.90599144,26.83801975,"{""type"":""Polygon"",""coordinates"":[[[-68.39825806031645,12.30119792999162],[-68.391774562648,12.301197946048136],[-68.38853276808426,12.306683033214878],[-68.39101646999332,12.31088280708846],[-68.39113692057286,12.310782624323803],[-68.39135535096621,12.310738992729652],[-68.39138664628281,12.310630134479922],[-68.39145351272958,12.31055165926734],[-68.39152483693942,12.310525562854032],[-68.39159616114917,12.310381761640052],[-68.39167194312195,12.310272864865379],[-68.39164519654332,12.310246754459946],[-68.39184588685751,12.310002763838128],[-68.39202874611877,12.309741393738074],[-68.39214910572183,12.30968909216602],[-68.3921669367741,12.309615061116936],[-68.39209115480186,12.30951921206981],[-68.39214019019568,12.309427726089156],[-68.39221597216786,12.30940587097188],[-68.39235425379756,12.309205527492592],[-68.39239883142814,12.309131477690604],[-68.39235871156062,12.3090051065323],[-68.39244786682173,12.308852638572883],[-68.39253256431967,12.308739367080422],[-68.39260843726618,12.308534617373786],[-68.39272879686816,12.308303699759074],[-68.3927600012094,12.308338502074836],[-68.39279566331362,12.308369056326548],[-68.39299635362435,12.308203451751815],[-68.39325053709044,12.308212220184787],[-68.39341993208411,12.308138163039132],[-68.39364291120773,12.308164303906425],[-68.39374098199298,12.308138104431535],[-68.39378555962257,12.308103288779389],[-68.39387480585644,12.308003085112379],[-68.3939505878266,12.307894187694618],[-68.39412898931897,12.30769377270199],[-68.3942047712888,12.307637132832065],[-68.39436970851692,12.307475912987922],[-68.39450353237902,12.307458513937009],[-68.39462834974026,12.30743674523038],[-68.39465955408053,12.307414921014365],[-68.39473096926154,12.30737572452742],[-68.39479337794195,12.307358287276502],[-68.39488253319958,12.30737569638752],[-68.39492711082833,12.307375746273314],[-68.39503418811198,12.307397518379702],[-68.39510997008064,12.307423633099733],[-68.39513225889492,12.307436763680206],[-68.39515454770923,12.307441074732608],[-68.39517237876065,12.30743240702195],[-68.39515008994636,12.307314760966511],[-68.39525261849198,12.307231972033751],[-68.39523924520343,12.307205811770146],[-68.39534186472363,12.307096901451787],[-68.39539981564054,12.307027168324142],[-68.39541318892904,12.30696183647383],[-68.39546668208305,12.306909539560797],[-68.39553354852549,12.30686164254107],[-68.39571640777585,12.306765778553238],[-68.39576098540395,12.30675709104046],[-68.39586797171125,12.306800615118071],[-68.39596167570474,12.306848566340697],[-68.39607757753721,12.30695316118823],[-68.39612215516503,12.306983625760274],[-68.3961845638439,12.30696618790395],[-68.3962202259461,12.306913903747567],[-68.39626043678577,12.306879056805123],[-68.39632730322725,12.306848551127086],[-68.39639416966865,12.306831151082749],[-68.3965189870257,12.306757122918903],[-68.39656365562789,12.306735337032563],[-68.39662606430626,12.306669927272491],[-68.39661269101805,12.306521859781988],[-68.39663943759447,12.306500079601221],[-68.3967241350864,12.306482583681884],[-68.3967910015273,12.30643905453097],[-68.39683557915453,12.306434735241426],[-68.39688470551918,12.306373670189721],[-68.39691145209548,12.306299632236335],[-68.39695602972259,12.306242972765403],[-68.39700060734967,12.306186395713995],[-68.39705410050212,12.3061733325807],[-68.39710313589181,12.30606873942066],[-68.3971522622562,12.306016493840941],[-68.39718346659505,12.305951148476128],[-68.39722804422195,12.305890120434041],[-68.3972949106622,12.305890111558563],[-68.39731274171292,12.30585094621076],[-68.39734394605166,12.30570713209735],[-68.39737960815307,12.305641824643955],[-68.39736623486505,12.305576430407944],[-68.39733057276364,12.305528485852788],[-68.39729936842488,12.305498053279567],[-68.39728599513684,12.305437027687507],[-68.39727262184878,12.305397844720174],[-68.39720129764581,12.30530195589902],[-68.39718346659505,12.305214846411227],[-68.3971567200189,12.305153872316835],[-68.3971522622562,12.30510157728183],[-68.39733503052632,12.304866323605362],[-68.39743310130513,12.304774840819817],[-68.39751343200786,12.304674641985573],[-68.39763379159959,12.304478586964466],[-68.39773632014047,12.304369667916584],[-68.39789689057011,12.304182285612367],[-68.39797713029735,12.303986219972089],[-68.39811541191317,12.303794527383875],[-68.39820902492788,12.303528844852544],[-68.39837851088114,12.30329793594526],[-68.3984988704708,12.30318900295783],[-68.39859248348478,12.303119241698719],[-68.39865944089796,12.303049590924596],[-68.39874859614906,12.302918880782498],[-68.39881100482475,12.302897072760413],[-68.3988555824502,12.302905775208473],[-68.39896265972581,12.302949384520254],[-68.39904289945132,12.30297116474944],[-68.39909639260158,12.30300598861458],[-68.39913651246424,12.30301473571313],[-68.39918554785187,12.3029928966827],[-68.39922120995196,12.302971109199829],[-68.39926132981451,12.30295809638778],[-68.39929708288926,12.302953707803582],[-68.39825806031645,12.30119792999162]]]}"
0.67044058,26.14718263,63,17.59630435,19.42774184,21.44979682,23.6823089,26.14718263,28.30255137,33.16094982,38.85333794,"{""type"":""Polygon"",""coordinates"":[[[-68.39970728801227,12.221937173610963],[-68.39886449797527,12.221396795143615],[-68.39833384228052,12.221157147553946],[-68.39676871271368,12.220634192094215],[-68.39572978106429,12.220346564333616],[-68.39472651149866,12.220272439788458],[-68.39390601019711,12.220263687393253],[-68.3927912055506,12.2203247018225],[-68.39191275330384,12.220533879088059],[-68.39098526565131,12.220747432957667],[-68.39028075712146,12.22088693620383],[-68.38970552371863,12.22088253566015],[-68.391774562648,12.224386440791545],[-68.39825806031645,12.224386410872773],[-68.39970728801227,12.221937173610963]]]}"
